Date,Time,Elapsed Seconds,Temperature Probe-Temperature (&#x2103;),Humidity-Humidity (%RH),Dew Point-Dew Point (&#x2103;),Heat Index-Heat Index (&#x2103;),Ambient Light Intensity-Light (lux)
6/8/2026,4:02:54 PM,138.00,32.5,52.2,21.8,36.7,816.56
6/8/2026,4:02:55 PM,139.00,32.4,52.2,21.8,36.7,711.14
6/8/2026,4:02:56 PM,140.00,32.5,52.2,21.8,36.6,761.54
6/8/2026,4:02:57 PM,141.00,32.6,52.1,21.7,36.6,760.28
6/8/2026,4:02:58 PM,142.00,32.6,52.1,21.8,36.6,749.98
6/8/2026,4:02:59 PM,143.00,32.5,52.3,21.8,36.7,764.75
6/8/2026,4:03:00 PM,144.00,32.6,52.3,21.8,36.7,697.19
6/8/2026,4:03:01 PM,145.00,32.6,52.2,21.8,36.7,675.95
6/8/2026,4:03:02 PM,146.00,32.7,52.1,21.7,36.6,567.7
6/8/2026,4:03:03 PM,147.00,32.5,52.1,21.7,36.6,669.33
6/8/2026,4:03:04 PM,148.00,32.8,52,21.7,36.6,665.39
6/8/2026,4:03:05 PM,149.00,32.5,52.2,21.8,36.6,668.7
6/8/2026,4:03:06 PM,150.00,32.9,52.2,21.8,36.6,671.8
6/8/2026,4:03:07 PM,151.00,32.8,52.2,21.8,36.6,673.09
6/8/2026,4:03:08 PM,152.00,32.6,52.1,21.7,36.6,674.3
6/8/2026,4:03:09 PM,153.00,32.6,52.1,21.7,36.6,677.19
6/8/2026,4:03:10 PM,154.00,32.7,52.3,21.8,36.6,671.41
6/8/2026,4:03:11 PM,155.00,32.6,52.3,21.8,36.6,625.51
6/8/2026,4:03:12 PM,156.00,32.6,52.4,21.8,36.6,652.97
6/8/2026,4:03:13 PM,157.00,32.7,52.3,21.8,36.6,632.33
6/8/2026,4:03:14 PM,158.00,32.6,52.3,21.8,36.6,624.2
6/8/2026,4:03:15 PM,159.00,32.8,52.2,21.8,36.6,627.64
6/8/2026,4:03:16 PM,160.00,32.8,52.2,21.8,36.6,645.62
6/8/2026,4:03:17 PM,161.00,32.7,52.1,21.7,36.6,632.98
6/8/2026,4:03:18 PM,162.00,32.9,52.1,21.7,36.6,634
6/8/2026,4:03:19 PM,163.00,32.8,52.1,21.7,36.6,718.14
6/8/2026,4:03:20 PM,164.00,32.7,52,21.7,36.5,649.37
6/8/2026,4:03:21 PM,165.00,32.9,52,21.7,36.6,684.34
6/8/2026,4:03:22 PM,166.00,33.1,52,21.7,36.5,698.72
6/8/2026,4:03:23 PM,167.00,32.9,52.1,21.7,36.6,697.64
6/8/2026,4:03:24 PM,168.00,32.8,52.1,21.7,36.6,699.97
6/8/2026,4:03:25 PM,169.00,32.9,52.2,21.7,36.6,688.73
6/8/2026,4:03:26 PM,170.00,32.9,52.1,21.7,36.6,695.58
6/8/2026,4:03:27 PM,171.00,32.9,52.1,21.7,36.6,693.36
6/8/2026,4:03:28 PM,172.00,33,52.1,21.8,36.6,652.84
6/8/2026,4:03:29 PM,173.00,33,52.1,21.8,36.6,602.03
6/8/2026,4:03:30 PM,174.00,32.9,52.3,21.8,36.6,683.73
6/8/2026,4:03:31 PM,175.00,32.9,52.3,21.8,36.7,705.05
6/8/2026,4:03:32 PM,176.00,32.9,52.3,21.8,36.7,423.28
6/8/2026,4:03:33 PM,177.00,33,52,21.7,36.6,422.26
6/8/2026,4:03:34 PM,178.00,32.9,52,21.7,36.6,361.95
6/8/2026,4:03:35 PM,179.00,33,52.2,21.8,36.6,512.97
6/8/2026,4:03:36 PM,180.00,33.1,52.3,21.8,36.6,618.39
6/8/2026,4:03:37 PM,181.00,33.1,52.1,21.8,36.6,529.58
6/8/2026,4:03:38 PM,182.00,33,52,21.7,36.6,564.8
6/8/2026,4:03:39 PM,183.00,33.2,52,21.7,36.6,582.86
6/8/2026,4:03:40 PM,184.00,32.9,52.1,21.7,36.6,591.06
6/8/2026,4:03:41 PM,185.00,33.1,52,21.7,36.6,598.47
6/8/2026,4:03:42 PM,186.00,33.1,51.9,21.7,36.6,608.86
6/8/2026,4:03:43 PM,187.00,33,51.8,21.7,36.6,589.98
6/8/2026,4:03:44 PM,188.00,33.1,51.9,21.7,36.6,692.54
6/8/2026,4:03:45 PM,189.00,32.9,51.8,21.7,36.6,757.36
6/8/2026,4:03:46 PM,190.00,33.1,51.7,21.6,36.5,732.37
6/8/2026,4:03:47 PM,191.00,33.1,51.6,21.6,36.5,700.62
6/8/2026,4:03:48 PM,192.00,33.1,51.6,21.6,36.5,681.33
6/8/2026,4:03:49 PM,193.00,32.9,51.6,21.6,36.5,638.08
6/8/2026,4:03:50 PM,194.00,33.1,51.6,21.6,36.5,734.86
6/8/2026,4:03:51 PM,195.00,33.1,51.6,21.6,36.5,707.09
6/8/2026,4:03:52 PM,196.00,33.1,51.6,21.6,36.5,861.73
6/8/2026,4:03:53 PM,197.00,33.2,51.6,21.6,36.5,1080.84
6/8/2026,4:03:54 PM,198.00,33,51.5,21.6,36.5,931.18
6/8/2026,4:03:55 PM,199.00,33.2,51.4,21.5,36.5,1186.51
6/8/2026,4:03:56 PM,200.00,33.2,51.2,21.5,36.4,1279.37
6/8/2026,4:03:57 PM,201.00,33.2,51.2,21.5,36.5,1264.06
6/8/2026,4:03:58 PM,202.00,33.1,51.1,21.5,36.4,1313.8
6/8/2026,4:03:59 PM,203.00,33.1,51.2,21.5,36.5,1425.8
6/8/2026,4:04:00 PM,204.00,33.2,51.2,21.5,36.5,1536.4
6/8/2026,4:04:01 PM,205.00,33.3,51.2,21.5,36.5,1693.88
6/8/2026,4:04:02 PM,206.00,33.3,51.3,21.6,36.5,1401.98
6/8/2026,4:04:03 PM,207.00,33.1,51.3,21.6,36.5,612.85
6/8/2026,4:04:04 PM,208.00,33.3,51.2,21.6,36.5,1480.76
6/8/2026,4:04:05 PM,209.00,33.4,51.2,21.5,36.5,1305.96
6/8/2026,4:04:06 PM,210.00,33.3,51.1,21.5,36.5,515.59
6/8/2026,4:04:07 PM,211.00,33.3,51,21.5,36.5,403.81
6/8/2026,4:04:08 PM,212.00,33.3,51,21.5,36.5,356.13
6/8/2026,4:04:09 PM,213.00,33.4,50.9,21.5,36.5,476.49
6/8/2026,4:04:10 PM,214.00,33.4,51,21.5,36.5,384.67
6/8/2026,4:04:11 PM,215.00,33.5,50.7,21.4,36.4,361.39
6/8/2026,4:04:12 PM,216.00,33.5,50.6,21.4,36.4,882.83
6/8/2026,4:04:13 PM,217.00,33.5,50.7,21.4,36.4,409.77
6/8/2026,4:04:14 PM,218.00,33.6,50.8,21.4,36.4,409.29
6/8/2026,4:04:15 PM,219.00,33.7,50.8,21.4,36.5,487.1
6/8/2026,4:04:16 PM,220.00,33.7,50.7,21.4,36.4,446.14
6/8/2026,4:04:17 PM,221.00,33.9,50.7,21.4,36.4,425.64
6/8/2026,4:04:18 PM,222.00,34,50.6,21.4,36.4,1113.51
6/8/2026,4:04:19 PM,223.00,33.8,50.7,21.4,36.4,519.79
6/8/2026,4:04:20 PM,224.00,33.9,50.8,21.4,36.5,453.26
6/8/2026,4:04:21 PM,225.00,33.9,50.8,21.4,36.4,362.14
6/8/2026,4:04:22 PM,226.00,33.9,50.8,21.5,36.5,653.48
6/8/2026,4:04:23 PM,227.00,34,50.9,21.5,36.5,1416.46
6/8/2026,4:04:24 PM,228.00,34,50.9,21.5,36.5,1435.06
6/8/2026,4:04:25 PM,229.00,34.2,51,21.5,36.6,1443.98
6/8/2026,4:04:26 PM,230.00,34,51,21.5,36.6,1443.26
6/8/2026,4:04:27 PM,231.00,34,51,21.5,36.6,1443.52
6/8/2026,4:04:28 PM,232.00,34.2,51.1,21.6,36.6,1444.6
6/8/2026,4:04:29 PM,233.00,34.1,51.1,21.6,36.6,1443.95
6/8/2026,4:04:30 PM,234.00,34.2,51.1,21.6,36.7,1444.21
6/8/2026,4:04:31 PM,235.00,34.2,51.1,21.6,36.6,1446.13
6/8/2026,4:04:32 PM,236.00,34.5,51.1,21.6,36.6,1445.56
6/8/2026,4:04:33 PM,237.00,34.2,51.1,21.6,36.7,1444.92
6/8/2026,4:04:34 PM,238.00,34.2,51.1,21.6,36.7,1450.1
6/8/2026,4:04:35 PM,239.00,34.5,51.1,21.6,36.7,1450.42
6/8/2026,4:04:36 PM,240.00,34.5,51.1,21.6,36.7,1450.24
6/8/2026,4:04:37 PM,241.00,34.6,51.1,21.6,36.7,1451.17
6/8/2026,4:04:38 PM,242.00,34.5,51.1,21.6,36.7,1453.04
6/8/2026,4:04:39 PM,243.00,34.5,51.1,21.6,36.8,1450.15
6/8/2026,4:04:40 PM,244.00,34.6,51.1,21.6,36.8,1442.88
6/8/2026,4:04:41 PM,245.00,34.6,51.1,21.6,36.8,1432.51
6/8/2026,4:04:42 PM,246.00,34.6,51.1,21.6,36.8,1434.54
6/8/2026,4:04:43 PM,247.00,34.7,51.1,21.6,36.8,1435.12
6/8/2026,4:04:44 PM,248.00,34.7,51,21.6,36.8,1480.84
6/8/2026,4:04:45 PM,249.00,34.5,50.9,21.6,36.7,1510.63
6/8/2026,4:04:46 PM,250.00,34.5,50.8,21.6,36.8,1460.23
6/8/2026,4:04:47 PM,251.00,34.6,50.9,21.6,36.7,1319.96
6/8/2026,4:04:48 PM,252.00,34.6,50.8,21.6,36.7,1275.21
6/8/2026,4:04:49 PM,253.00,34.5,50.8,21.6,36.8,1279.12
6/8/2026,4:04:50 PM,254.00,34.5,50.7,21.5,36.7,1283.09
6/8/2026,4:04:51 PM,255.00,34.6,50.8,21.6,36.8,1319.09
6/8/2026,4:04:52 PM,256.00,34.7,50.8,21.6,36.8,1355.82
6/8/2026,4:04:53 PM,257.00,34.7,50.7,21.6,36.8,1337.09
6/8/2026,4:04:54 PM,258.00,34.7,50.7,21.6,36.8,993.93
6/8/2026,4:04:55 PM,259.00,34.6,50.7,21.6,36.8,1361.06
6/8/2026,4:04:56 PM,260.00,34.7,50.8,21.6,36.8,978.17
6/8/2026,4:04:57 PM,261.00,34.6,50.5,21.5,36.8,926.65
6/8/2026,4:04:58 PM,262.00,34.8,50.2,21.4,36.7,1300.93
6/8/2026,4:04:59 PM,263.00,34.8,49.9,21.3,36.6,1263.73
6/8/2026,4:05:00 PM,264.00,34.9,49.9,21.3,36.6,1325.71
6/8/2026,4:05:01 PM,265.00,34.8,50,21.4,36.7,1158.92
6/8/2026,4:05:02 PM,266.00,34.8,50.1,21.4,36.7,1170.59
6/8/2026,4:05:03 PM,267.00,34.8,50.1,21.4,36.7,411
6/8/2026,4:05:04 PM,268.00,34.8,50.1,21.4,36.8,821.39
6/8/2026,4:05:05 PM,269.00,34.8,50.2,21.5,36.8,966.22
6/8/2026,4:05:06 PM,270.00,34.7,50.2,21.5,36.8,455.56
6/8/2026,4:05:07 PM,271.00,34.8,50,21.4,36.7,420.95
6/8/2026,4:05:08 PM,272.00,34.5,50,21.4,36.7,596.13
6/8/2026,4:05:09 PM,273.00,34.4,49.9,21.4,36.7,506.25
6/8/2026,4:05:10 PM,274.00,34.5,49.9,21.4,36.7,455.58
6/8/2026,4:05:11 PM,275.00,34.5,49.8,21.4,36.7,539.73
6/8/2026,4:05:12 PM,276.00,34.3,49.8,21.4,36.7,561.92
6/8/2026,4:05:13 PM,277.00,34.4,49.8,21.4,36.7,571.09
6/8/2026,4:05:14 PM,278.00,34.4,49.9,21.4,36.7,570.07
6/8/2026,4:05:15 PM,279.00,34.4,50,21.4,36.8,570.82
6/8/2026,4:05:16 PM,280.00,34.4,50,21.5,36.8,564.59
6/8/2026,4:05:17 PM,281.00,34.6,50.1,21.5,36.8,570.95
6/8/2026,4:05:18 PM,282.00,34.5,50.2,21.5,36.9,562.65
6/8/2026,4:05:19 PM,283.00,34.5,50.2,21.5,36.9,566.46
6/8/2026,4:05:20 PM,284.00,34.7,50.3,21.6,36.9,561.08
6/8/2026,4:05:21 PM,285.00,34.6,50.3,21.6,37,561.9
6/8/2026,4:05:22 PM,286.00,34.7,50.4,21.6,37,575.31
6/8/2026,4:05:23 PM,287.00,34.5,50.4,21.6,37,557.87
6/8/2026,4:05:24 PM,288.00,34.4,50.4,21.6,37,577.96
6/8/2026,4:05:25 PM,289.00,34.6,50.4,21.6,37,583.48
6/8/2026,4:05:26 PM,290.00,34.7,50.4,21.6,37,590.31
6/8/2026,4:05:27 PM,291.00,34.4,50.4,21.6,37,587.44
6/8/2026,4:05:28 PM,292.00,34.8,50.3,21.6,37,568.37
6/8/2026,4:05:29 PM,293.00,34.5,50.2,21.6,37,545.15
6/8/2026,4:05:30 PM,294.00,34.7,50.2,21.6,37,525.68
6/8/2026,4:05:31 PM,295.00,34.5,50.2,21.6,37,510.05
6/8/2026,4:05:32 PM,296.00,34.8,50.2,21.6,37,495.14
6/8/2026,4:05:33 PM,297.00,34.5,50.3,21.6,37.1,497.68
6/8/2026,4:05:34 PM,298.00,34.7,50.3,21.6,37.1,498.55
6/8/2026,4:05:35 PM,299.00,34.7,50.2,21.6,37.1,491.89
6/8/2026,4:05:36 PM,300.00,34.6,50.1,21.6,37.1,474.18
6/8/2026,4:05:37 PM,301.00,34.9,50.1,21.6,37.1,465.85
6/8/2026,4:05:38 PM,302.00,34.7,50.1,21.6,37.1,451.73
6/8/2026,4:05:39 PM,303.00,34.7,50.2,21.6,37.1,433.48
6/8/2026,4:05:40 PM,304.00,34.7,50.2,21.6,37.1,410.07
6/8/2026,4:05:41 PM,305.00,34.7,50.3,21.6,37.1,397.76
6/8/2026,4:05:42 PM,306.00,34.6,50.3,21.6,37.2,409.78
6/8/2026,4:05:43 PM,307.00,34.7,50.3,21.7,37.2,390.84
6/8/2026,4:05:44 PM,308.00,34.7,50.3,21.7,37.2,458.43
6/8/2026,4:05:45 PM,309.00,34.9,50.4,21.7,37.2,325.58
6/8/2026,4:05:46 PM,310.00,34.9,50.4,21.7,37.2,194.58
6/8/2026,4:05:47 PM,311.00,35,50.4,21.7,37.2,153.24
6/8/2026,4:05:48 PM,312.00,34.9,50.5,21.7,37.3,242.35
6/8/2026,4:05:49 PM,313.00,34.9,50.5,21.7,37.3,717.68
6/8/2026,4:05:50 PM,314.00,34.9,50.5,21.7,37.3,1169.76
6/8/2026,4:05:51 PM,315.00,34.9,50.5,21.7,37.3,3915.58
6/8/2026,4:05:52 PM,316.00,34.9,50.5,21.8,37.3,1454.49
6/8/2026,4:05:53 PM,317.00,34.9,50.5,21.8,37.4,1314.58
6/8/2026,4:05:54 PM,318.00,34.9,50.5,21.8,37.4,1452.82
6/8/2026,4:05:55 PM,319.00,34.7,50.5,21.8,37.4,1505.85
6/8/2026,4:05:56 PM,320.00,34.9,50.5,21.8,37.4,1515.62
6/8/2026,4:05:57 PM,321.00,34.9,50.5,21.8,37.4,1557.94
6/8/2026,4:05:58 PM,322.00,34.9,50.4,21.8,37.4,1523.93
6/8/2026,4:05:59 PM,323.00,34.9,50.4,21.8,37.4,1518.87
6/8/2026,4:06:00 PM,324.00,34.7,50.3,21.8,37.4,1496.63
6/8/2026,4:06:01 PM,325.00,34.7,50.2,21.8,37.4,1546.68
6/8/2026,4:06:02 PM,326.00,34.7,50,21.7,37.3,1582.77
6/8/2026,4:06:03 PM,327.00,34.7,49.9,21.7,37.3,1615.81
6/8/2026,4:06:04 PM,328.00,34.7,49.9,21.7,37.4,1653.77
6/8/2026,4:06:05 PM,329.00,34.5,50,21.7,37.4,1691.38
6/8/2026,4:06:06 PM,330.00,34.4,50.1,21.7,37.5,1654.41
6/8/2026,4:06:07 PM,331.00,34.7,50,21.7,37.5,1666.49
6/8/2026,4:06:08 PM,332.00,34.5,50.1,21.7,37.5,748.19
6/8/2026,4:06:09 PM,333.00,34.7,50.1,21.8,37.5,2290.51
6/8/2026,4:06:10 PM,334.00,34.5,50.1,21.8,37.5,1295.73
6/8/2026,4:06:11 PM,335.00,34.5,50.1,21.8,37.5,1123.26
6/8/2026,4:06:12 PM,336.00,34.4,50,21.8,37.5,1116.21
6/8/2026,4:06:13 PM,337.00,34.3,50,21.8,37.6,1115.98
6/8/2026,4:06:14 PM,338.00,34.5,50.1,21.8,37.6,1112.29
6/8/2026,4:06:15 PM,339.00,34.2,50.1,21.8,37.6,1122.9
6/8/2026,4:06:16 PM,340.00,34.2,50.1,21.8,37.6,1634.15
6/8/2026,4:06:17 PM,341.00,34.2,50.1,21.8,37.6,1994.49
6/8/2026,4:06:18 PM,342.00,34.3,50.1,21.8,37.6,2203.26
6/8/2026,4:06:19 PM,343.00,34.2,50.1,21.8,37.7,2999.79
6/8/2026,4:06:20 PM,344.00,34.4,50.1,21.8,37.7,1615.05
6/8/2026,4:06:21 PM,345.00,34.2,50,21.8,37.6,1040.39
6/8/2026,4:06:22 PM,346.00,34.2,50,21.8,37.6,1089.18
6/8/2026,4:06:23 PM,347.00,34.5,50,21.8,37.7,1039.56
6/8/2026,4:06:24 PM,348.00,34.2,50,21.8,37.7,1201.09
