Date,Time,Elapsed Seconds,Temperature Probe-Temperature (&#x2103;),Humidity-Humidity (%RH),Dew Point-Dew Point (&#x2103;),Heat Index-Heat Index (&#x2103;),Ambient Light Intensity-Light (lux)
6/7/2026,3:11:26 PM,150.00,31.5,53.4,22.1,37,308.68
6/7/2026,3:11:27 PM,151.00,31.6,53.4,22.1,36.9,328.67
6/7/2026,3:11:28 PM,152.00,31.7,53.5,22.2,37,334.55
6/7/2026,3:11:29 PM,153.00,31.6,53.5,22.1,36.9,328.68
6/7/2026,3:11:30 PM,154.00,31.5,53.6,22.2,37,335.75
6/7/2026,3:11:31 PM,155.00,31.4,53.8,22.2,37,323.84
6/7/2026,3:11:32 PM,156.00,31.4,53.8,22.2,37,335.4
6/7/2026,3:11:33 PM,157.00,31.6,53.8,22.2,37,331.5
6/7/2026,3:11:34 PM,158.00,31.5,53.7,22.2,37,321.98
6/7/2026,3:11:35 PM,159.00,31.5,53.7,22.2,36.9,265.53
6/7/2026,3:11:36 PM,160.00,31.6,53.7,22.2,36.9,212.69
6/7/2026,3:11:37 PM,161.00,31.5,53.7,22.2,36.9,189.45
6/7/2026,3:11:38 PM,162.00,31.3,53.8,22.2,37,166.84
6/7/2026,3:11:39 PM,163.00,31.6,53.8,22.2,37,157.41
6/7/2026,3:11:40 PM,164.00,31.4,53.9,22.2,37,265.29
6/7/2026,3:11:41 PM,165.00,31.5,53.9,22.3,37,326.09
6/7/2026,3:11:42 PM,166.00,31.5,54.1,22.3,37.1,291.16
6/7/2026,3:11:43 PM,167.00,31.5,54.2,22.3,37.1,286.09
6/7/2026,3:11:44 PM,168.00,31.4,54.3,22.4,37.1,231.39
6/7/2026,3:11:45 PM,169.00,31.5,54.3,22.4,37.1,214.1
6/7/2026,3:11:46 PM,170.00,31.4,54.2,22.3,37.1,260.35
6/7/2026,3:11:47 PM,171.00,31.3,54.2,22.3,37.1,272.4
6/7/2026,3:11:48 PM,172.00,31.3,54.1,22.3,37,282.72
6/7/2026,3:11:49 PM,173.00,31.3,54.1,22.3,37,276.45
6/7/2026,3:11:50 PM,174.00,31.4,54,22.2,37,302.22
6/7/2026,3:11:51 PM,175.00,31.2,54,22.2,36.9,321.06
6/7/2026,3:11:52 PM,176.00,31.2,53.9,22.2,36.9,300.03
6/7/2026,3:11:53 PM,177.00,31.2,54.1,22.2,36.9,295.73
6/7/2026,3:11:54 PM,178.00,31.1,54.1,22.2,36.9,317.86
6/7/2026,3:11:55 PM,179.00,31,54,22.2,36.8,309.76
6/7/2026,3:11:56 PM,180.00,31.1,53.9,22.2,36.8,298.28
6/7/2026,3:11:57 PM,181.00,31,54,22.2,36.8,304.46
6/7/2026,3:11:58 PM,182.00,31.1,54.1,22.2,36.8,294.87
6/7/2026,3:11:59 PM,183.00,31,54.1,22.2,36.8,279.03
6/7/2026,3:12:00 PM,184.00,31,54.3,22.2,36.8,285.47
6/7/2026,3:12:01 PM,185.00,31.1,54.4,22.3,36.8,279.99
6/7/2026,3:12:02 PM,186.00,31,54.5,22.3,36.9,289.51
6/7/2026,3:12:03 PM,187.00,30.9,54.5,22.3,36.8,266.42
6/7/2026,3:12:04 PM,188.00,31,54.5,22.3,36.8,250.67
6/7/2026,3:12:05 PM,189.00,31,54.3,22.2,36.8,258.33
6/7/2026,3:12:06 PM,190.00,30.9,54.2,22.2,36.7,297.64
6/7/2026,3:12:07 PM,191.00,30.7,54.2,22.1,36.7,307.33
6/7/2026,3:12:08 PM,192.00,30.9,54.2,22.1,36.7,298.15
6/7/2026,3:12:09 PM,193.00,30.8,54.2,22.1,36.6,307.55
6/7/2026,3:12:10 PM,194.00,30.9,54.2,22.1,36.6,337.49
6/7/2026,3:12:11 PM,195.00,30.7,54.3,22.1,36.6,331.63
6/7/2026,3:12:12 PM,196.00,30.8,54.3,22.1,36.6,296.26
6/7/2026,3:12:13 PM,197.00,30.7,54.3,22.1,36.6,288.02
6/7/2026,3:12:14 PM,198.00,30.8,54.3,22.1,36.6,285.3
6/7/2026,3:12:15 PM,199.00,30.9,54.3,22.1,36.6,339.21
6/7/2026,3:12:16 PM,200.00,30.8,54.4,22.2,36.6,365.47
6/7/2026,3:12:17 PM,201.00,30.8,54.5,22.2,36.6,377.13
6/7/2026,3:12:18 PM,202.00,30.8,54.5,22.2,36.6,339.3
6/7/2026,3:12:19 PM,203.00,30.9,54.6,22.2,36.6,309.11
6/7/2026,3:12:20 PM,204.00,31,54.6,22.2,36.6,272.76
6/7/2026,3:12:21 PM,205.00,31,54.8,22.3,36.7,319.64
6/7/2026,3:12:22 PM,206.00,30.9,54.8,22.3,36.7,237.28
6/7/2026,3:12:23 PM,207.00,30.9,54.8,22.3,36.7,82.71
6/7/2026,3:12:24 PM,208.00,30.9,54.8,22.2,36.6,137.38
6/7/2026,3:12:25 PM,209.00,30.9,54.8,22.2,36.6,148.11
6/7/2026,3:12:26 PM,210.00,31,54.7,22.2,36.6,145.59
6/7/2026,3:12:27 PM,211.00,30.9,54.7,22.2,36.6,127.44
6/7/2026,3:12:28 PM,212.00,31.1,54.8,22.2,36.6,127.19
6/7/2026,3:12:29 PM,213.00,30.9,54.9,22.3,36.6,130.11
6/7/2026,3:12:30 PM,214.00,31,55,22.3,36.6,111.98
6/7/2026,3:12:31 PM,215.00,30.9,55.1,22.3,36.7,163.71
6/7/2026,3:12:32 PM,216.00,30.9,55,22.3,36.7,194.55
6/7/2026,3:12:33 PM,217.00,30.9,55.1,22.3,36.7,181.15
6/7/2026,3:12:34 PM,218.00,31.1,55.1,22.3,36.6,179.6
6/7/2026,3:12:35 PM,219.00,31.1,55,22.3,36.7,184.14
6/7/2026,3:12:36 PM,220.00,30.8,55,22.3,36.6,165.75
6/7/2026,3:12:37 PM,221.00,30.9,55,22.3,36.6,174.02
6/7/2026,3:12:38 PM,222.00,31,55.1,22.3,36.6,157.72
6/7/2026,3:12:39 PM,223.00,30.9,55.1,22.3,36.6,138.97
6/7/2026,3:12:40 PM,224.00,31,55.1,22.3,36.6,132.18
6/7/2026,3:12:41 PM,225.00,31,55.1,22.3,36.6,129.59
6/7/2026,3:12:42 PM,226.00,31,55.1,22.3,36.6,121.97
6/7/2026,3:12:43 PM,227.00,31.1,55.1,22.3,36.6,119.24
6/7/2026,3:12:44 PM,228.00,31,55.1,22.3,36.6,118.64
6/7/2026,3:12:45 PM,229.00,31,55.1,22.3,36.6,137.41
6/7/2026,3:12:46 PM,230.00,31,55.1,22.3,36.6,117.76
6/7/2026,3:12:47 PM,231.00,31,55.2,22.3,36.6,109.94
6/7/2026,3:12:48 PM,232.00,31.1,55.2,22.3,36.6,103.12
6/7/2026,3:12:49 PM,233.00,30.8,55.2,22.3,36.6,109.04
6/7/2026,3:12:50 PM,234.00,30.8,55.3,22.3,36.6,97.55
6/7/2026,3:12:51 PM,235.00,30.9,55.3,22.3,36.6,89.29
6/7/2026,3:12:52 PM,236.00,31,55.4,22.3,36.6,85.04
6/7/2026,3:12:53 PM,237.00,31,55.4,22.3,36.6,132.46
6/7/2026,3:12:54 PM,238.00,31,55.5,22.4,36.6,151.68
6/7/2026,3:12:55 PM,239.00,31.1,55.5,22.4,36.6,159.9
6/7/2026,3:12:56 PM,240.00,31,55.5,22.4,36.6,131.91
6/7/2026,3:12:57 PM,241.00,31.1,55.4,22.3,36.6,138.91
6/7/2026,3:12:58 PM,242.00,31.2,55.5,22.3,36.6,102.58
6/7/2026,3:12:59 PM,243.00,31,55.5,22.3,36.6,132.26
6/7/2026,3:13:00 PM,244.00,31.1,55.5,22.3,36.6,130.58
6/7/2026,3:13:01 PM,245.00,31.1,55.6,22.4,36.6,152.81
6/7/2026,3:13:02 PM,246.00,31.1,55.7,22.4,36.6,194.02
6/7/2026,3:13:03 PM,247.00,31.1,55.7,22.4,36.6,197.08
6/7/2026,3:13:04 PM,248.00,30.9,55.7,22.4,36.6,175.87
6/7/2026,3:13:05 PM,249.00,31.2,55.7,22.4,36.6,186.91
6/7/2026,3:13:06 PM,250.00,31,55.7,22.4,36.6,187.65
6/7/2026,3:13:07 PM,251.00,31.3,55.7,22.4,36.6,205.94
6/7/2026,3:13:08 PM,252.00,31.2,55.8,22.4,36.6,192.92
6/7/2026,3:13:09 PM,253.00,31.1,55.8,22.4,36.6,181.94
6/7/2026,3:13:10 PM,254.00,31.1,55.8,22.4,36.6,177.13
6/7/2026,3:13:11 PM,255.00,31.2,55.8,22.4,36.6,136.61
6/7/2026,3:13:12 PM,256.00,31.2,55.7,22.4,36.6,186.38
6/7/2026,3:13:13 PM,257.00,31.2,55.8,22.4,36.6,167.52
6/7/2026,3:13:14 PM,258.00,31.1,55.8,22.4,36.6,166.53
6/7/2026,3:13:15 PM,259.00,31.1,55.8,22.4,36.6,87.36
6/7/2026,3:13:16 PM,260.00,31.1,55.8,22.4,36.6,98.17
6/7/2026,3:13:17 PM,261.00,31.2,55.8,22.4,36.6,93.73
6/7/2026,3:13:18 PM,262.00,31.2,55.8,22.4,36.6,122.45
6/7/2026,3:13:19 PM,263.00,31.1,55.8,22.4,36.6,142.63
6/7/2026,3:13:20 PM,264.00,31.2,55.8,22.4,36.6,154.51
6/7/2026,3:13:21 PM,265.00,31.3,55.8,22.4,36.6,152.85
6/7/2026,3:13:22 PM,266.00,31.4,55.9,22.4,36.6,112.65
6/7/2026,3:13:23 PM,267.00,31.3,55.9,22.4,36.6,107.79
6/7/2026,3:13:24 PM,268.00,31.3,55.9,22.4,36.6,117.33
6/7/2026,3:13:25 PM,269.00,31.2,55.9,22.4,36.6,136.97
6/7/2026,3:13:26 PM,270.00,31.2,55.9,22.4,36.6,110.66
6/7/2026,3:13:27 PM,271.00,31.3,55.9,22.4,36.6,144.52
6/7/2026,3:13:28 PM,272.00,31.4,55.9,22.4,36.6,110.02
6/7/2026,3:13:29 PM,273.00,31.2,55.9,22.4,36.6,106.46
6/7/2026,3:13:30 PM,274.00,31.1,55.9,22.4,36.6,140.71
6/7/2026,3:13:31 PM,275.00,31.1,55.9,22.4,36.6,135.19
6/7/2026,3:13:32 PM,276.00,31.3,55.9,22.4,36.6,113.14
6/7/2026,3:13:33 PM,277.00,31.4,55.9,22.4,36.6,73.97
6/7/2026,3:13:34 PM,278.00,31.2,55.9,22.4,36.6,164.51
6/7/2026,3:13:35 PM,279.00,31.2,55.9,22.4,36.6,184.37
6/7/2026,3:13:36 PM,280.00,31.4,55.9,22.4,36.6,145.36
6/7/2026,3:13:37 PM,281.00,31.3,55.9,22.4,36.6,93.61
6/7/2026,3:13:38 PM,282.00,31.3,55.9,22.4,36.6,42.27
6/7/2026,3:13:39 PM,283.00,31.2,56,22.4,36.6,50.69
6/7/2026,3:13:40 PM,284.00,31.3,56,22.4,36.6,48.57
6/7/2026,3:13:41 PM,285.00,31.1,55.9,22.4,36.6,84.34
6/7/2026,3:13:42 PM,286.00,31.3,55.9,22.4,36.6,197.23
6/7/2026,3:13:43 PM,287.00,31.4,55.9,22.4,36.6,80.62
6/7/2026,3:13:44 PM,288.00,31.3,55.9,22.4,36.6,64.49
6/7/2026,3:13:45 PM,289.00,31.2,56,22.4,36.6,67.28
6/7/2026,3:13:46 PM,290.00,31.3,55.9,22.4,36.6,57.06
6/7/2026,3:13:47 PM,291.00,31.3,56.1,22.4,36.6,47.44
6/7/2026,3:13:48 PM,292.00,31.4,56.1,22.4,36.6,65.77
6/7/2026,3:13:49 PM,293.00,31.2,56.1,22.5,36.6,60.32
6/7/2026,3:13:50 PM,294.00,31.3,56.2,22.5,36.6,47.04
6/7/2026,3:13:51 PM,295.00,31.2,56.4,22.5,36.7,44.1
6/7/2026,3:13:52 PM,296.00,31.4,56.4,22.5,36.7,46.74
6/7/2026,3:13:53 PM,297.00,31.1,56.5,22.5,36.7,49.89
6/7/2026,3:13:54 PM,298.00,31.1,56.4,22.5,36.6,45.27
6/7/2026,3:13:55 PM,299.00,31.4,56.3,22.5,36.6,49.09
6/7/2026,3:13:56 PM,300.00,31.1,56.3,22.5,36.6,51.31
6/7/2026,3:13:57 PM,301.00,31.1,56.3,22.5,36.6,60.58
6/7/2026,3:13:58 PM,302.00,31.3,56.2,22.5,36.6,99.5
6/7/2026,3:13:59 PM,303.00,31.3,56.3,22.5,36.6,162.07
6/7/2026,3:14:00 PM,304.00,31.2,56.2,22.5,36.6,151.37
6/7/2026,3:14:01 PM,305.00,31.2,56.2,22.5,36.6,132.26
6/7/2026,3:14:02 PM,306.00,31.2,56.2,22.4,36.6,118.36
6/7/2026,3:14:03 PM,307.00,31.1,56.2,22.5,36.6,126.5
6/7/2026,3:14:04 PM,308.00,31.1,56.2,22.5,36.6,128.6
6/7/2026,3:14:05 PM,309.00,31.2,56.1,22.4,36.5,123.03
6/7/2026,3:14:06 PM,310.00,31,56.2,22.4,36.5,119.76
6/7/2026,3:14:07 PM,311.00,31.3,56.2,22.4,36.5,136.36
6/7/2026,3:14:08 PM,312.00,31,56.3,22.5,36.6,118.48
6/7/2026,3:14:09 PM,313.00,31.1,56.3,22.4,36.5,104.83
6/7/2026,3:14:10 PM,314.00,31.1,56.2,22.4,36.5,67.43
6/7/2026,3:14:11 PM,315.00,30.9,56.2,22.4,36.5,71.87
6/7/2026,3:14:12 PM,316.00,31.2,56.3,22.4,36.5,70.25
6/7/2026,3:14:13 PM,317.00,31.1,56.2,22.4,36.5,65.35
6/7/2026,3:14:14 PM,318.00,31.1,56.2,22.4,36.5,65.88
6/7/2026,3:14:15 PM,319.00,31,56.3,22.4,36.5,67.47
6/7/2026,3:14:16 PM,320.00,31.1,56.3,22.4,36.5,67.29
6/7/2026,3:14:17 PM,321.00,31.2,56.3,22.4,36.5,61.37
6/7/2026,3:14:18 PM,322.00,31.1,56.3,22.5,36.5,57.4
6/7/2026,3:14:19 PM,323.00,31.2,56.3,22.5,36.5,68.33
6/7/2026,3:14:20 PM,324.00,31,56.3,22.4,36.5,45.29
6/7/2026,3:14:21 PM,325.00,31.1,56.1,22.4,36.4,48.34
6/7/2026,3:14:22 PM,326.00,31.1,56,22.3,36.4,59.93
6/7/2026,3:14:23 PM,327.00,31,56,22.3,36.4,151.94
6/7/2026,3:14:24 PM,328.00,31.1,56,22.3,36.4,163.08
6/7/2026,3:14:25 PM,329.00,31,56,22.3,36.4,132.4
6/7/2026,3:14:26 PM,330.00,30.9,56,22.3,36.3,131.59
6/7/2026,3:14:27 PM,331.00,31,56,22.3,36.3,88.92
6/7/2026,3:14:28 PM,332.00,31.1,56,22.3,36.3,205.55
6/7/2026,3:14:29 PM,333.00,30.9,56,22.3,36.4,134.14
6/7/2026,3:14:30 PM,334.00,30.9,56.1,22.3,36.3,164.81
6/7/2026,3:14:31 PM,335.00,31.1,56.1,22.3,36.4,126.15
6/7/2026,3:14:32 PM,336.00,31,56.1,22.3,36.3,117.34
6/7/2026,3:14:33 PM,337.00,31.1,56.1,22.4,36.4,190.02
6/7/2026,3:14:34 PM,338.00,31.1,56.1,22.4,36.4,134.04
6/7/2026,3:14:35 PM,339.00,31,56.2,22.4,36.3,97.18
6/7/2026,3:14:36 PM,340.00,30.9,56.2,22.4,36.4,75.89
6/7/2026,3:14:37 PM,341.00,31.1,56.2,22.4,36.4,62.85
6/7/2026,3:14:38 PM,342.00,31,56.2,22.4,36.4,63.98
6/7/2026,3:14:39 PM,343.00,31.1,56.2,22.4,36.4,91.56
6/7/2026,3:14:40 PM,344.00,30.9,56.2,22.4,36.3,104.97
6/7/2026,3:14:41 PM,345.00,31,56.2,22.4,36.3,97.44
6/7/2026,3:14:42 PM,346.00,31,56.3,22.4,36.4,92.14
6/7/2026,3:14:43 PM,347.00,31,56.3,22.4,36.4,78.75
6/7/2026,3:14:44 PM,348.00,31,56.2,22.4,36.3,71.95
6/7/2026,3:14:45 PM,349.00,31.1,56.2,22.4,36.3,61.41
6/7/2026,3:14:46 PM,350.00,30.9,56.2,22.3,36.3,53.14
