Date,Time,Elapsed Seconds,Latitude,Longitude,Temperature Probe-Temperature (&#x2103;),Humidity-Humidity (%RH),Heat Index-Heat Index (&#x2103;),Dew Point-Dew Point (&#x2103;),Ambient Light Intensity-Light (lux)
6/10/2026,2:32:09 PM,24,17.74553,-64.71262,30.7,56.4,35.1,21.9,811.19
6/10/2026,2:32:10 PM,25,17.74554,-64.71262,30.9,56.8,35.2,22,772.2
6/10/2026,2:32:11 PM,26,17.74553,-64.71262,30.8,56.8,35.2,22,665.76
6/10/2026,2:32:12 PM,27,17.74550,-64.71263,30.8,56.8,35.2,22,292.18
6/10/2026,2:32:13 PM,28,17.74551,-64.71262,30.8,56.7,35.2,22,534.78
6/10/2026,2:32:14 PM,29,17.74551,-64.71261,30.7,56.7,35.2,21.9,310.61
6/10/2026,2:32:15 PM,30,17.74551,-64.71260,30.9,56.6,35.2,21.9,265.54
6/10/2026,2:32:16 PM,31,17.74550,-64.71256,30.9,56.6,35.1,21.9,232.13
6/10/2026,2:32:17 PM,32,17.74550,-64.71256,30.8,56.6,35.1,21.9,246.92
6/10/2026,2:32:18 PM,33,17.74550,-64.71256,30.8,56.4,35.1,21.9,204.72
6/10/2026,2:32:19 PM,34,17.74550,-64.71256,30.8,56.5,35.1,21.9,347.2
6/10/2026,2:32:20 PM,35,17.74554,-64.71256,30.9,56.5,35.1,21.9,563.2
6/10/2026,2:32:21 PM,36,17.74554,-64.71256,30.8,56.4,35.1,21.9,691.36
6/10/2026,2:32:22 PM,37,17.74554,-64.71254,30.7,56.3,35.1,21.8,786.67
6/10/2026,2:32:23 PM,38,17.74557,-64.71251,30.9,56.2,35.1,21.8,797.23
6/10/2026,2:32:24 PM,39,17.74560,-64.71248,30.6,56.2,35.1,21.8,794.11
6/10/2026,2:32:25 PM,40,17.74560,-64.71250,30.8,56.2,35.1,21.8,827.12
6/10/2026,2:32:26 PM,41,17.74560,-64.71247,30.9,56.1,35,21.8,759.76
6/10/2026,2:32:27 PM,42,17.74560,-64.71243,30.6,56,35,21.7,688.16
6/10/2026,2:32:28 PM,43,17.74563,-64.71238,30.7,56,35,21.8,230.24
6/10/2026,2:32:29 PM,44,17.74562,-64.71239,30.7,56,35,21.7,188.11
6/10/2026,2:32:30 PM,45,17.74562,-64.71235,30.7,56,35,21.7,132.5
6/10/2026,2:32:31 PM,46,17.74561,-64.71235,30.7,55.8,34.9,21.7,124.12
6/10/2026,2:32:32 PM,47,17.74564,-64.71236,30.7,55.9,35,21.7,116.43
6/10/2026,2:32:33 PM,48,17.74563,-64.71234,30.7,55.9,35,21.7,138.55
6/10/2026,2:32:34 PM,49,17.74559,-64.71231,30.6,56,35,21.7,132.59
6/10/2026,2:32:35 PM,50,17.74559,-64.71229,30.6,56,34.9,21.7,126.76
6/10/2026,2:32:36 PM,51,17.74559,-64.71229,30.7,56.1,35,21.7,148.61
6/10/2026,2:32:37 PM,52,17.74559,-64.71230,30.6,56.1,35,21.7,159.87
6/10/2026,2:32:38 PM,53,17.74562,-64.71228,30.3,56.1,35,21.7,174.56
6/10/2026,2:32:39 PM,54,17.74562,-64.71227,30.6,56.1,34.9,21.7,172.9
6/10/2026,2:32:40 PM,55,17.74561,-64.71227,30.6,56.2,35,21.7,228.21
6/10/2026,2:32:41 PM,56,17.74561,-64.71226,30.5,56.1,35,21.7,335.62
6/10/2026,2:32:42 PM,57,17.74563,-64.71224,30.4,56.1,34.9,21.7,341.9
6/10/2026,2:32:43 PM,58,17.74561,-64.71222,30.4,56,34.9,21.7,357.22
6/10/2026,2:32:44 PM,59,17.74562,-64.71222,30.4,56.1,34.9,21.7,450.8
6/10/2026,2:32:45 PM,60,17.74563,-64.71221,30.5,56,34.9,21.7,466.68
6/10/2026,2:32:46 PM,61,17.74563,-64.71218,30.6,56,34.9,21.7,504.1
6/10/2026,2:32:47 PM,62,17.74564,-64.71214,30.5,56,34.9,21.7,459.42
6/10/2026,2:32:48 PM,63,17.74565,-64.71213,30.5,56,34.9,21.7,457.04
6/10/2026,2:32:49 PM,64,17.74566,-64.71212,30.5,56,34.9,21.7,437.29
6/10/2026,2:32:50 PM,65,17.74566,-64.71211,30.4,56,34.9,21.7,466.98
6/10/2026,2:32:51 PM,66,17.74566,-64.71211,30.5,56,34.9,21.7,463.68
6/10/2026,2:32:52 PM,67,17.74567,-64.71210,30.5,56,34.9,21.7,495.56
6/10/2026,2:32:53 PM,68,17.74566,-64.71207,30.5,56,34.9,21.7,541.75
6/10/2026,2:32:54 PM,69,17.74566,-64.71206,30.5,56,34.9,21.7,497.7
6/10/2026,2:32:55 PM,70,17.74565,-64.71204,30.5,56,34.9,21.7,528.97
6/10/2026,2:32:56 PM,71,17.74563,-64.71203,30.4,55.9,34.9,21.7,519.84
6/10/2026,2:32:57 PM,72,17.74565,-64.71201,30.5,56,34.9,21.7,532.21
6/10/2026,2:32:58 PM,73,17.74570,-64.71199,30.5,56,34.9,21.7,542.97
6/10/2026,2:32:59 PM,74,17.74579,-64.71101,30.7,57.1,34.8,21.9,396.06
6/10/2026,2:33:00 PM,75,17.74579,-64.71101,30.8,57.1,34.8,21.8,396.24
6/10/2026,2:33:01 PM,76,17.74602,-64.71058,30.8,57.1,34.9,21.9,391.14
6/10/2026,2:33:02 PM,77,17.74602,-64.71058,30.8,57.1,34.9,21.9,392.01
6/10/2026,2:33:03 PM,78,17.74603,-64.71057,30.8,57.1,34.9,21.9,394.97
6/10/2026,2:33:04 PM,79,17.74603,-64.71057,31,57.1,34.9,21.9,392.14
6/10/2026,2:33:05 PM,80,17.74604,-64.71058,31,57.2,34.9,21.9,398.04
6/10/2026,2:33:06 PM,81,17.74604,-64.71059,30.9,57.3,34.9,21.9,411.53
6/10/2026,2:33:07 PM,82,17.74604,-64.71058,30.9,57.4,34.9,21.9,414.92
6/10/2026,2:33:08 PM,83,17.74604,-64.71058,30.8,57.3,34.9,21.9,403.65
6/10/2026,2:33:09 PM,84,17.74604,-64.71059,31,57.3,34.9,21.9,408.61
6/10/2026,2:33:10 PM,85,17.74604,-64.71058,30.8,57.3,34.9,21.9,399.19
6/10/2026,2:33:11 PM,86,17.74608,-64.71069,30.8,57.2,34.9,21.9,394.24
6/10/2026,2:33:12 PM,87,17.74609,-64.71072,30.9,57.2,34.9,21.9,409.24
6/10/2026,2:33:13 PM,88,17.74605,-64.71061,30.9,57.1,34.9,21.9,405.64
6/10/2026,2:33:14 PM,89,17.74605,-64.71061,30.8,57,34.9,21.9,396.71
6/10/2026,2:33:15 PM,90,17.74605,-64.71061,30.8,57,34.9,21.9,377.99
6/10/2026,2:33:16 PM,91,17.74605,-64.71061,30.7,57,34.9,21.9,295.03
6/10/2026,2:33:17 PM,92,17.74605,-64.71061,30.9,57,34.9,21.9,230.9
6/10/2026,2:33:18 PM,93,17.74605,-64.71062,30.8,57.1,34.9,21.9,235.54
6/10/2026,2:33:19 PM,94,17.74605,-64.71062,30.9,57.1,34.9,21.9,380.13
6/10/2026,2:33:20 PM,95,17.74605,-64.71062,30.9,57.1,34.9,21.9,578.11
6/10/2026,2:33:21 PM,96,17.74605,-64.71062,30.9,57.3,34.9,21.9,599.48
6/10/2026,2:33:22 PM,97,17.74605,-64.71062,31,57.4,34.9,21.9,664.01
6/10/2026,2:33:23 PM,98,17.74605,-64.71062,31,57.4,34.9,22,597.91
6/10/2026,2:33:24 PM,99,17.74605,-64.71062,30.9,57.4,34.9,21.9,633.11
6/10/2026,2:33:25 PM,100,17.74605,-64.71062,31,57.4,35,21.9,641.73
6/10/2026,2:33:26 PM,101,17.74605,-64.71062,31.1,57.3,35,21.9,639.67
6/10/2026,2:33:27 PM,102,17.74605,-64.71063,31,57.4,35,22,666.13
6/10/2026,2:33:28 PM,103,17.74605,-64.71063,31.1,57.4,35,22,665.74
6/10/2026,2:33:29 PM,104,17.74605,-64.71063,31.1,57.4,35,22,667.99
6/10/2026,2:33:30 PM,105,17.74605,-64.71063,31.4,57.4,35,22,673.01
6/10/2026,2:33:31 PM,106,17.74605,-64.71063,31.1,57.4,35,22,678.41
6/10/2026,2:33:32 PM,107,17.74605,-64.71062,31.4,57.4,35,22,682.09
6/10/2026,2:33:33 PM,108,17.74605,-64.71062,31.3,57.4,35,22,677.76
6/10/2026,2:33:34 PM,109,17.74605,-64.71062,31.3,57.4,35,22,677.62
6/10/2026,2:33:35 PM,110,17.74605,-64.71062,31.4,57.4,35,22,679.1
6/10/2026,2:33:36 PM,111,17.74605,-64.71062,31.4,57.4,35,22,673.48
6/10/2026,2:33:37 PM,112,17.74605,-64.71062,31.5,57.4,35,22,679.68
6/10/2026,2:33:38 PM,113,17.74605,-64.71062,31.5,57.4,35,22,669.56
6/10/2026,2:33:39 PM,114,17.74605,-64.71062,31.6,57.4,35,22,643.23
6/10/2026,2:33:40 PM,115,17.74605,-64.71062,31.7,57.4,35,22,610.64
6/10/2026,2:33:41 PM,116,17.74605,-64.71062,31.3,57.9,35.2,22.1,615.62
6/10/2026,2:33:42 PM,117,17.74604,-64.71062,31.6,58.1,35.2,22.2,623.89
6/10/2026,2:33:43 PM,118,17.74604,-64.71063,31.4,58,35.2,22.1,638.22
6/10/2026,2:33:44 PM,119,17.74604,-64.71063,31.5,58,35.2,22.2,632.51
6/10/2026,2:33:45 PM,120,17.74604,-64.71063,31.6,57.9,35.2,22.1,638.74
6/10/2026,2:33:46 PM,121,17.74604,-64.71063,31.6,57.9,35.1,22.1,647.22
6/10/2026,2:33:47 PM,122,17.74604,-64.71063,31.6,57.8,35.2,22.1,612.7
6/10/2026,2:33:48 PM,123,17.74604,-64.71063,31.7,57.8,35.2,22.1,562.44
6/10/2026,2:33:49 PM,124,17.74604,-64.71063,31.6,58.1,35.3,22.2,543.73
6/10/2026,2:33:50 PM,125,17.74604,-64.71063,31.6,58.1,35.2,22.2,506.24
6/10/2026,2:33:51 PM,126,17.74604,-64.71063,31.6,57.9,35.2,22.1,558.44
6/10/2026,2:33:52 PM,127,17.74604,-64.71063,31.5,57.6,35.1,22.1,569.95
6/10/2026,2:33:53 PM,128,17.74604,-64.71063,31.5,57.5,35.1,22,568.28
6/10/2026,2:33:54 PM,129,17.74604,-64.71063,31.4,57.5,35.1,22,569.48
6/10/2026,2:33:55 PM,130,17.74604,-64.71063,31.4,57.5,35.1,22,553.5
6/10/2026,2:33:56 PM,131,17.74604,-64.71063,31.4,57.5,35.1,22,541.18
6/10/2026,2:33:57 PM,132,17.74604,-64.71063,31.4,57.5,35.1,22,524.62
6/10/2026,2:33:58 PM,133,17.74604,-64.71062,31.5,57.5,35.1,22,368.8
6/10/2026,2:33:59 PM,134,17.74604,-64.71062,31.4,57.4,35.1,22,256.37
6/10/2026,2:34:00 PM,135,17.74604,-64.71062,31.3,57.5,35.1,22,217.79
6/10/2026,2:34:01 PM,136,17.74604,-64.71062,31.4,57.5,35.1,22,244.64
6/10/2026,2:34:02 PM,137,17.74605,-64.71062,31.6,57.5,35.1,22,257.68
6/10/2026,2:34:03 PM,138,17.74605,-64.71062,31.6,57.5,35.1,22,264.42
6/10/2026,2:34:04 PM,139,17.74605,-64.71062,31.4,57.5,35.1,22,256.29
6/10/2026,2:34:05 PM,140,17.74605,-64.71062,31.6,57.5,35.1,22,237
6/10/2026,2:34:06 PM,141,17.74605,-64.71062,31.6,57.5,35.1,22,239.51
6/10/2026,2:34:07 PM,142,17.74605,-64.71062,31.6,57.6,35.1,22.1,253.13
6/10/2026,2:34:08 PM,143,17.74604,-64.71062,31.4,57.6,35.1,22,266.6
6/10/2026,2:34:09 PM,144,17.74604,-64.71062,31.6,57.6,35.1,22.1,358.02
6/10/2026,2:34:10 PM,145,17.74604,-64.71062,31.6,57.7,35.2,22.1,255.35
6/10/2026,2:34:11 PM,146,17.74604,-64.71062,31.6,57.8,35.2,22.1,257.32
6/10/2026,2:34:12 PM,147,17.74604,-64.71061,31.6,57.8,35.1,22.1,258.02
6/10/2026,2:34:13 PM,148,17.74604,-64.71062,31.6,57.8,35.2,22.1,256.22
6/10/2026,2:34:14 PM,149,17.74604,-64.71062,31.7,57.8,35.2,22.1,262.75
6/10/2026,2:34:15 PM,150,17.74603,-64.71062,31.7,57.8,35.2,22.1,266.15
6/10/2026,2:34:16 PM,151,17.74603,-64.71062,31.6,57.8,35.2,22.1,261.81
6/10/2026,2:34:17 PM,152,17.74603,-64.71062,31.6,57.8,35.2,22.1,261.29
6/10/2026,2:34:18 PM,153,17.74603,-64.71062,31.8,57.9,35.2,22.1,258.07
6/10/2026,2:34:19 PM,154,17.74603,-64.71062,31.6,57.9,35.2,22.2,253.47
6/10/2026,2:34:20 PM,155,17.74603,-64.71062,31.5,57.9,35.2,22.1,256.01
6/10/2026,2:34:21 PM,156,17.74603,-64.71062,31.7,57.8,35.2,22.1,252.31
6/10/2026,2:34:22 PM,157,17.74602,-64.71061,31.5,57.8,35.2,22.1,254.63
6/10/2026,2:34:23 PM,158,17.74602,-64.71061,31.8,57.8,35.2,22.1,255.45
6/10/2026,2:34:24 PM,159,17.74602,-64.71061,31.5,57.9,35.2,22.1,265.92
6/10/2026,2:34:25 PM,160,17.74602,-64.71061,31.5,57.9,35.2,22.1,256.9
6/10/2026,2:34:26 PM,161,17.74602,-64.71061,31.6,57.8,35.2,22.1,260.15
6/10/2026,2:34:27 PM,162,17.74601,-64.71061,31.6,57.8,35.2,22.1,251.75
6/10/2026,2:34:28 PM,163,17.74602,-64.71061,31.3,57.7,35.2,22.1,265.11
6/10/2026,2:34:29 PM,164,17.74602,-64.71061,31.5,57.7,35.2,22.1,258.61
6/10/2026,2:34:30 PM,165,17.74601,-64.71061,31.5,57.7,35.2,22.1,259.33
6/10/2026,2:34:31 PM,166,17.74601,-64.71061,31.5,57.7,35.2,22.1,257.77
6/10/2026,2:34:32 PM,167,17.74601,-64.71061,31.4,57.7,35.1,22.1,260.9
6/10/2026,2:34:33 PM,168,17.74601,-64.71061,31.3,57.7,35.1,22.1,258.68
6/10/2026,2:34:34 PM,169,17.74601,-64.71061,31.5,57.7,35.2,22.1,255.88
6/10/2026,2:34:35 PM,170,17.74601,-64.71061,31.4,57.7,35.2,22.1,245.53
6/10/2026,2:34:36 PM,171,17.74601,-64.71061,31.5,57.8,35.2,22.1,248.13
6/10/2026,2:34:37 PM,172,17.74601,-64.71061,31.6,57.8,35.2,22.1,247.12
6/10/2026,2:34:38 PM,173,17.74601,-64.71061,31.3,58,35.2,22.2,248.84
6/10/2026,2:34:39 PM,174,17.74601,-64.71061,31.4,58.1,35.3,22.2,247.08
6/10/2026,2:34:40 PM,175,17.74601,-64.71061,31.4,58.1,35.2,22.2,249.94
6/10/2026,2:34:41 PM,176,17.74601,-64.71061,31.6,58.1,35.2,22.2,251.32
6/10/2026,2:34:42 PM,177,17.74601,-64.71061,31.6,58.1,35.3,22.2,251.86
6/10/2026,2:34:43 PM,178,17.74601,-64.71061,31.4,58.3,35.3,22.3,260.03
6/10/2026,2:34:44 PM,179,17.74601,-64.71061,31.6,58.3,35.3,22.3,259.49
6/10/2026,2:34:45 PM,180,17.74601,-64.71061,31.5,58.3,35.3,22.3,260.13
6/10/2026,2:34:46 PM,181,17.74601,-64.71061,31.4,58.3,35.3,22.3,258.28
6/10/2026,2:34:47 PM,182,17.74601,-64.71061,31.3,58.2,35.3,22.3,258.47
6/10/2026,2:34:48 PM,183,17.74601,-64.71061,31.5,58.2,35.3,22.2,261.55
6/10/2026,2:34:49 PM,184,17.74601,-64.71061,31.4,58.1,35.3,22.2,261.64
6/10/2026,2:34:50 PM,185,17.74601,-64.71061,31.4,58.1,35.3,22.2,263.44
6/10/2026,2:34:51 PM,186,17.74601,-64.71061,31.4,58.1,35.3,22.2,262.87
6/10/2026,2:34:52 PM,187,17.74601,-64.71061,31.3,58.1,35.3,22.2,263.02
6/10/2026,2:34:53 PM,188,17.74601,-64.71061,31.5,58.1,35.3,22.2,261.45
6/10/2026,2:34:54 PM,189,17.74601,-64.71061,31.3,58,35.3,22.2,259.67
6/10/2026,2:34:55 PM,190,17.74601,-64.71061,31.3,58,35.3,22.2,256.88
6/10/2026,2:34:56 PM,191,17.74601,-64.71061,31.3,58,35.3,22.2,268.52
6/10/2026,2:34:57 PM,192,17.74601,-64.71061,31.3,58,35.3,22.2,271.31
6/10/2026,2:34:58 PM,193,17.74601,-64.71061,31.3,58,35.3,22.2,278.14
6/10/2026,2:34:59 PM,194,17.74601,-64.71061,31.2,58,35.3,22.2,276.79
6/10/2026,2:35:00 PM,195,17.74601,-64.71061,31.3,58,35.3,22.2,270.38
6/10/2026,2:35:01 PM,196,17.74601,-64.71061,31.3,58,35.3,22.2,268.01
6/10/2026,2:35:02 PM,197,17.74601,-64.71061,31.2,58,35.3,22.2,265.43
6/10/2026,2:35:03 PM,198,17.74600,-64.71061,31.1,58,35.3,22.2,262.31
6/10/2026,2:35:04 PM,199,17.74600,-64.71061,31.1,58,35.3,22.2,240.51
6/10/2026,2:35:05 PM,200,17.74600,-64.71061,31.4,57.9,35.3,22.2,229.86
6/10/2026,2:35:06 PM,201,17.74600,-64.71061,31.3,57.9,35.3,22.2,236.18
6/10/2026,2:35:07 PM,202,17.74600,-64.71061,31.3,57.9,35.3,22.2,241.14
6/10/2026,2:35:08 PM,203,17.74600,-64.71061,31.4,57.9,35.3,22.2,241.49
6/10/2026,2:35:09 PM,204,17.74600,-64.71061,31.2,57.9,35.3,22.2,231.94
6/10/2026,2:35:10 PM,205,17.74600,-64.71061,31.1,57.9,35.3,22.2,237.32
6/10/2026,2:35:11 PM,206,17.74600,-64.71060,31.3,57.9,35.3,22.2,252.05
6/10/2026,2:35:12 PM,207,17.74600,-64.71060,31.2,57.9,35.3,22.2,250.41
6/10/2026,2:35:13 PM,208,17.74600,-64.71061,31.1,58,35.3,22.2,250.62
6/10/2026,2:35:14 PM,209,17.74600,-64.71061,31.2,57.9,35.3,22.2,241.32
6/10/2026,2:35:15 PM,210,17.74600,-64.71061,31.3,57.9,35.3,22.2,220.06
6/10/2026,2:35:16 PM,211,17.74600,-64.71061,31.1,57.9,35.3,22.2,216.08
6/10/2026,2:35:17 PM,212,17.74600,-64.71061,31.2,57.9,35.3,22.2,216.43
6/10/2026,2:35:18 PM,213,17.74600,-64.71061,31.3,57.9,35.3,22.2,199.69
6/10/2026,2:35:19 PM,214,17.74600,-64.71061,31.4,58,35.3,22.2,201.56
6/10/2026,2:35:20 PM,215,17.74600,-64.71061,31.4,58,35.3,22.2,217.19
6/10/2026,2:35:21 PM,216,17.74600,-64.71061,31.3,58,35.3,22.2,221.16
6/10/2026,2:35:22 PM,217,17.74600,-64.71061,31.3,58,35.3,22.2,227.77
6/10/2026,2:35:23 PM,218,17.74600,-64.71061,31.3,58,35.3,22.2,226.94
6/10/2026,2:35:24 PM,219,17.74600,-64.71061,31.3,58,35.3,22.2,221.59
6/10/2026,2:35:25 PM,220,17.74600,-64.71061,31.4,58,35.3,22.2,214.13
6/10/2026,2:35:26 PM,221,17.74600,-64.71061,31.2,58,35.3,22.2,218.74
6/10/2026,2:35:27 PM,222,17.74600,-64.71061,31.1,58,35.3,22.2,221.6
6/10/2026,2:35:28 PM,223,17.74600,-64.71061,31.1,57.9,35.3,22.2,231.47
6/10/2026,2:35:29 PM,224,17.74600,-64.71061,31.2,57.9,35.3,22.2,246.93
6/10/2026,2:35:30 PM,225,17.74600,-64.71061,31.1,57.9,35.3,22.2,259.86
6/10/2026,2:35:31 PM,226,17.74600,-64.71061,31.2,57.8,35.3,22.2,256.09
6/10/2026,2:35:32 PM,227,17.74600,-64.71061,31.1,57.8,35.3,22.1,258.87
6/10/2026,2:35:33 PM,228,17.74600,-64.71061,31.1,57.8,35.3,22.2,263.61
6/10/2026,2:35:34 PM,229,17.74600,-64.71061,31.1,57.8,35.3,22.2,257.43
6/10/2026,2:35:35 PM,230,17.74600,-64.71061,31.1,57.7,35.3,22.1,257.75
6/10/2026,2:35:36 PM,231,17.74600,-64.71061,31.1,57.8,35.3,22.2,256.07
6/10/2026,2:35:37 PM,232,17.74600,-64.71061,31.2,57.9,35.3,22.2,255.17
6/10/2026,2:35:38 PM,233,17.74600,-64.71061,31.3,57.9,35.3,22.2,259.15
6/10/2026,2:35:39 PM,234,17.74600,-64.71060,31.2,58,35.3,22.2,258.37
6/10/2026,2:35:40 PM,235,17.74600,-64.71060,31.1,58,35.4,22.2,259
6/10/2026,2:35:41 PM,236,17.74600,-64.71060,31.2,58,35.4,22.2,255.62
6/10/2026,2:35:42 PM,237,17.74600,-64.71060,31.2,58,35.3,22.2,253.52
6/10/2026,2:35:43 PM,238,17.74600,-64.71060,31.2,58.1,35.4,22.3,255.65
6/10/2026,2:35:44 PM,239,17.74600,-64.71060,31.3,58.1,35.4,22.2,256.61
6/10/2026,2:35:45 PM,240,17.74600,-64.71060,31.1,58,35.4,22.2,262.56
6/10/2026,2:35:46 PM,241,17.74600,-64.71060,31,58,35.4,22.2,259.52
6/10/2026,2:35:47 PM,242,17.74600,-64.71060,31.1,58.1,35.4,22.3,258.25
6/10/2026,2:35:48 PM,243,17.74600,-64.71060,31.2,58.2,35.4,22.3,260.03
6/10/2026,2:35:49 PM,244,17.74600,-64.71060,31.1,58.2,35.4,22.3,262.37
6/10/2026,2:35:50 PM,245,17.74600,-64.71060,31.2,58.2,35.4,22.3,261.14
6/10/2026,2:35:51 PM,246,17.74600,-64.71060,31.2,58.2,35.4,22.3,262.23
6/10/2026,2:35:52 PM,247,17.74600,-64.71060,31.4,58.1,35.4,22.3,265.35
6/10/2026,2:35:53 PM,248,17.74600,-64.71060,31.3,58.1,35.4,22.3,268.49
6/10/2026,2:35:54 PM,249,17.74600,-64.71060,31.4,58,35.4,22.3,265.25
6/10/2026,2:35:55 PM,250,17.74600,-64.71060,31.1,58.2,35.4,22.3,266.39
6/10/2026,2:35:56 PM,251,17.74600,-64.71060,31,58.2,35.4,22.3,265.54
6/10/2026,2:35:57 PM,252,17.74600,-64.71060,31.1,58.1,35.4,22.3,269.79
6/10/2026,2:35:58 PM,253,17.74600,-64.71060,31.1,58.1,35.4,22.3,267.27
6/10/2026,2:35:59 PM,254,17.74600,-64.71060,31.2,58.1,35.4,22.3,266.22
6/10/2026,2:36:00 PM,255,17.74600,-64.71060,31.1,58,35.4,22.3,268.75
6/10/2026,2:36:01 PM,256,17.74600,-64.71060,31.2,58.1,35.4,22.3,272.33
6/10/2026,2:36:02 PM,257,17.74600,-64.71060,31.1,58,35.4,22.3,268.22
6/10/2026,2:36:03 PM,258,17.74600,-64.71060,31.1,58,35.4,22.2,268.73
6/10/2026,2:36:04 PM,259,17.74600,-64.71060,31.1,58,35.4,22.3,269.07
6/10/2026,2:36:05 PM,260,17.74599,-64.71060,31.1,58,35.4,22.2,269.57
6/10/2026,2:36:06 PM,261,17.74599,-64.71060,31.1,58,35.4,22.2,270.5
6/10/2026,2:36:07 PM,262,17.74600,-64.71060,31.2,58,35.4,22.2,271.2
6/10/2026,2:36:08 PM,263,17.74600,-64.71060,31.3,58,35.4,22.2,273.09
6/10/2026,2:36:09 PM,264,17.74600,-64.71060,31.3,58,35.4,22.2,273.08
6/10/2026,2:36:10 PM,265,17.74600,-64.71059,31.1,58,35.4,22.3,272.98
6/10/2026,2:36:11 PM,266,17.74600,-64.71059,31.1,58,35.4,22.3,272.57
6/10/2026,2:36:12 PM,267,17.74600,-64.71059,31.3,58,35.4,22.3,271.84
6/10/2026,2:36:13 PM,268,17.74600,-64.71059,31.3,58,35.4,22.3,269.51
6/10/2026,2:36:14 PM,269,17.74600,-64.71060,31.1,57.9,35.4,22.2,266.69
6/10/2026,2:36:15 PM,270,17.74600,-64.71059,31.4,58,35.4,22.2,271.63
6/10/2026,2:36:16 PM,271,17.74600,-64.71060,31.3,57.9,35.4,22.3,271.62
6/10/2026,2:36:17 PM,272,17.74600,-64.71059,31.1,57.9,35.4,22.3,272.45
6/10/2026,2:36:18 PM,273,17.74600,-64.71060,31.2,57.9,35.4,22.3,271.14
6/10/2026,2:36:19 PM,274,17.74600,-64.71059,31.2,57.9,35.4,22.3,271.61
6/10/2026,2:36:20 PM,275,17.74600,-64.71060,31.4,58,35.4,22.3,264.43
6/10/2026,2:36:21 PM,276,17.74600,-64.71060,31.3,58.2,35.5,22.3,267.31
6/10/2026,2:36:22 PM,277,17.74600,-64.71060,31.1,58.2,35.5,22.3,273.42
6/10/2026,2:36:23 PM,278,17.74600,-64.71059,31.1,58,35.4,22.3,267.99
6/10/2026,2:36:24 PM,279,17.74600,-64.71059,31.1,58,35.5,22.3,266.91
6/10/2026,2:36:25 PM,280,17.74600,-64.71059,31.1,58,35.4,22.3,258.58
6/10/2026,2:36:26 PM,281,17.74600,-64.71059,30.9,58,35.5,22.3,258.37
6/10/2026,2:36:27 PM,282,17.74600,-64.71059,31.1,57.9,35.4,22.3,254.53
6/10/2026,2:36:28 PM,283,17.74600,-64.71059,31.1,57.9,35.4,22.2,255.91
6/10/2026,2:36:29 PM,284,17.74600,-64.71059,31,57.9,35.4,22.2,256.48
6/10/2026,2:36:30 PM,285,17.74600,-64.71059,31.1,57.9,35.4,22.2,253.79
6/10/2026,2:36:31 PM,286,17.74600,-64.71059,31,57.9,35.4,22.2,254.17
