Date,Time,Elapsed Seconds,Latitude,Longitude,Temperature Probe-Temperature (&#x2103;),Humidity-Humidity (%RH),Dew Point-Dew Point (&#x2103;),Ambient Light Intensity-Light (lux),Heat Index-Heat Index (&#x2103;)
6/7/2026,11:09:40 AM,61,0.00000,0.00000,31.5,59.9,22.4,301.17,35
6/7/2026,11:09:41 AM,62,0.00000,0.00000,31.3,59.9,22.4,311.94,35
6/7/2026,11:09:42 AM,63,0.00000,0.00000,31.4,59.9,22.4,281.02,35.1
6/7/2026,11:09:43 AM,64,0.00000,0.00000,31.6,59.9,22.4,286.99,35.1
6/7/2026,11:09:44 AM,65,0.00000,0.00000,31.5,59.9,22.4,309.64,35.1
6/7/2026,11:09:45 AM,66,0.00000,0.00000,31.5,59.9,22.4,305.93,35.1
6/7/2026,11:09:46 AM,67,0.00000,0.00000,31.6,60.1,22.5,333.08,35.1
6/7/2026,11:09:47 AM,68,0.00000,0.00000,31.5,60.1,22.5,359.27,35.1
6/7/2026,11:09:48 AM,69,0.00000,0.00000,31.3,60.1,22.5,297.74,35.1
6/7/2026,11:09:49 AM,70,0.00000,0.00000,31.6,60.1,22.5,324.56,35.1
6/7/2026,11:09:50 AM,71,0.00000,0.00000,31.5,60.1,22.5,368.86,35.1
6/7/2026,11:09:51 AM,72,0.00000,0.00000,31.3,60.2,22.5,337.43,35.2
6/7/2026,11:09:52 AM,73,0.00000,0.00000,31.5,60.2,22.5,392.56,35.2
6/7/2026,11:09:53 AM,74,0.00000,0.00000,31.3,60.1,22.5,387.03,35.2
6/7/2026,11:09:54 AM,75,0.00000,0.00000,31.7,60.1,22.5,362.23,35.2
6/7/2026,11:09:55 AM,76,0.00000,0.00000,31.6,60.2,22.5,367.29,35.3
6/7/2026,11:09:56 AM,77,0.00000,0.00000,31.6,60.2,22.6,388.15,35.3
6/7/2026,11:09:57 AM,78,0.00000,0.00000,31.6,60.2,22.6,245.54,35.3
6/7/2026,11:09:58 AM,79,0.00000,0.00000,31.5,60.1,22.5,396.9,35.3
6/7/2026,11:09:59 AM,80,0.00000,0.00000,31.7,60.1,22.5,383.78,35.3
6/7/2026,11:10:00 AM,81,0.00000,0.00000,31.5,60.1,22.5,244.58,35.3
6/7/2026,11:10:01 AM,82,0.00000,0.00000,31.6,59.8,22.5,303.22,35.2
6/7/2026,11:10:02 AM,83,0.00000,0.00000,31.5,59.8,22.5,278.17,35.2
6/7/2026,11:10:03 AM,84,0.00000,0.00000,31.4,59.8,22.5,206.98,35.2
6/7/2026,11:10:04 AM,85,0.00000,0.00000,31.5,59.8,22.5,316.09,35.3
6/7/2026,11:10:05 AM,86,0.00000,0.00000,31.7,59.9,22.5,376.98,35.3
6/7/2026,11:10:06 AM,87,0.00000,0.00000,31.5,59.8,22.5,268.63,35.3
6/7/2026,11:10:07 AM,88,0.00000,0.00000,31.7,59.8,22.5,362.58,35.3
6/7/2026,11:10:08 AM,89,0.00000,0.00000,31.6,59.8,22.5,368.69,35.3
6/7/2026,11:10:09 AM,90,0.00000,0.00000,31.4,59.9,22.5,353.22,35.3
6/7/2026,11:10:10 AM,91,0.00000,0.00000,31.6,59.8,22.5,553.44,35.3
6/7/2026,11:10:11 AM,92,0.00000,0.00000,31.7,59.7,22.5,302.11,35.3
6/7/2026,11:10:12 AM,93,0.00000,0.00000,31.6,59.6,22.5,315.47,35.3
6/7/2026,11:10:13 AM,94,0.00000,0.00000,31.5,59.5,22.5,316.53,35.3
6/7/2026,11:10:14 AM,95,0.00000,0.00000,31.6,59.5,22.5,265.25,35.3
6/7/2026,11:10:15 AM,96,0.00000,0.00000,31.7,59.5,22.5,539.64,35.3
6/7/2026,11:10:16 AM,97,0.00000,0.00000,31.7,59.7,22.5,551.53,35.4
6/7/2026,11:10:17 AM,98,0.00000,0.00000,31.6,59.8,22.6,343,35.4
6/7/2026,11:10:18 AM,99,0.00000,0.00000,31.6,59.7,22.5,352.29,35.4
6/7/2026,11:10:19 AM,100,0.00000,0.00000,31.7,59.5,22.5,365.02,35.4
6/7/2026,11:10:20 AM,101,0.00000,0.00000,31.6,59.5,22.5,279.26,35.4
6/7/2026,11:10:21 AM,102,0.00000,0.00000,31.6,59.4,22.5,418.06,35.4
6/7/2026,11:10:22 AM,103,0.00000,0.00000,31.5,59.4,22.5,392.49,35.4
6/7/2026,11:10:23 AM,104,0.00000,0.00000,31.5,59.4,22.5,437.55,35.4
6/7/2026,11:10:24 AM,105,0.00000,0.00000,31.6,59.3,22.5,357.09,35.4
6/7/2026,11:10:25 AM,106,0.00000,0.00000,31.7,59.4,22.5,385.63,35.4
6/7/2026,11:10:26 AM,107,0.00000,0.00000,31.6,59.5,22.5,396.7,35.5
6/7/2026,11:10:27 AM,108,0.00000,0.00000,31.7,59.4,22.5,389.05,35.5
6/7/2026,11:10:28 AM,109,0.00000,0.00000,31.6,59.3,22.5,421.46,35.4
6/7/2026,11:10:29 AM,110,0.00000,0.00000,31.6,59.1,22.4,460.44,35.4
6/7/2026,11:10:30 AM,111,0.00000,0.00000,31.4,59.1,22.4,308.35,35.4
6/7/2026,11:10:31 AM,112,0.00000,0.00000,31.5,59,22.4,407.52,35.4
6/7/2026,11:10:32 AM,113,0.00000,0.00000,31.6,59,22.4,407.89,35.4
6/7/2026,11:10:33 AM,114,0.00000,0.00000,31.3,59,22.4,380.6,35.4
6/7/2026,11:10:34 AM,115,0.00000,0.00000,31.6,59,22.4,388.24,35.4
6/7/2026,11:10:35 AM,116,0.00000,0.00000,31.5,59.1,22.5,454.03,35.4
6/7/2026,11:10:36 AM,117,0.00000,0.00000,31.6,59.1,22.5,391.52,35.5
6/7/2026,11:10:37 AM,118,0.00000,0.00000,31.6,59.1,22.5,373.18,35.5
6/7/2026,11:10:38 AM,119,0.00000,0.00000,31.7,58.9,22.4,450.08,35.4
6/7/2026,11:10:39 AM,120,0.00000,0.00000,31.5,58.8,22.4,433.69,35.4
6/7/2026,11:10:40 AM,121,0.00000,0.00000,31.4,58.7,22.4,307.21,35.4
6/7/2026,11:10:41 AM,122,0.00000,0.00000,31.5,58.7,22.4,596.78,35.4
6/7/2026,11:10:42 AM,123,0.00000,0.00000,31.5,58.6,22.4,635.22,35.4
6/7/2026,11:10:43 AM,124,0.00000,0.00000,31.3,58.7,22.4,418.98,35.4
6/7/2026,11:10:44 AM,125,0.00000,0.00000,31.5,58.7,22.4,381.83,35.5
6/7/2026,11:10:45 AM,126,0.00000,0.00000,31.6,58.7,22.4,444.55,35.5
6/7/2026,11:10:46 AM,127,0.00000,0.00000,31.5,58.7,22.4,416.78,35.5
6/7/2026,11:10:47 AM,128,0.00000,0.00000,31.8,58.9,22.4,431.68,35.5
6/7/2026,11:10:48 AM,129,0.00000,0.00000,31.5,58.9,22.5,381.18,35.5
6/7/2026,11:10:49 AM,130,0.00000,0.00000,31.6,58.8,22.4,548.8,35.5
6/7/2026,11:10:50 AM,131,0.00000,0.00000,31.4,58.6,22.4,545.29,35.5
6/7/2026,11:10:51 AM,132,0.00000,0.00000,31.4,58.6,22.4,323.96,35.5
6/7/2026,11:10:52 AM,133,0.00000,0.00000,31.3,58.6,22.4,431.23,35.5
6/7/2026,11:10:53 AM,134,0.00000,0.00000,31.5,58.5,22.4,432.51,35.5
6/7/2026,11:10:54 AM,135,0.00000,0.00000,31.5,58.5,22.4,470.2,35.5
6/7/2026,11:10:55 AM,136,0.00000,0.00000,31.4,58.5,22.4,675.92,35.5
6/7/2026,11:10:56 AM,137,0.00000,0.00000,31.3,58.4,22.4,532.44,35.5
6/7/2026,11:10:57 AM,138,0.00000,0.00000,31.3,58.4,22.4,556.33,35.5
6/7/2026,11:10:58 AM,139,0.00000,0.00000,31.2,58.3,22.3,401.94,35.5
6/7/2026,11:10:59 AM,140,0.00000,0.00000,31.4,58.3,22.3,456.69,35.5
6/7/2026,11:11:00 AM,141,0.00000,0.00000,31.2,58.3,22.3,465.24,35.5
6/7/2026,11:11:01 AM,142,0.00000,0.00000,31.4,58.3,22.4,571.72,35.5
6/7/2026,11:11:02 AM,143,0.00000,0.00000,31.6,58.4,22.4,686.56,35.5
6/7/2026,11:11:03 AM,144,0.00000,0.00000,31.3,58.5,22.4,649.45,35.6
6/7/2026,11:11:04 AM,145,0.00000,0.00000,31.4,58.5,22.4,631.76,35.6
6/7/2026,11:11:05 AM,146,0.00000,0.00000,31.6,58.6,22.4,424.75,35.6
6/7/2026,11:11:06 AM,147,0.00000,0.00000,31.4,58.6,22.5,583.23,35.6
6/7/2026,11:11:07 AM,148,0.00000,0.00000,31.5,58.7,22.5,459.81,35.7
6/7/2026,11:11:08 AM,149,0.00000,0.00000,31.3,58.7,22.5,409.06,35.7
6/7/2026,11:11:09 AM,150,0.00000,0.00000,31.4,58.6,22.5,515.13,35.7
6/7/2026,11:11:10 AM,151,0.00000,0.00000,31.3,58.6,22.5,471.58,35.7
6/7/2026,11:11:11 AM,152,0.00000,0.00000,31.3,58.6,22.5,798.95,35.7
6/7/2026,11:11:12 AM,153,0.00000,0.00000,31.4,58.6,22.5,675.58,35.7
6/7/2026,11:11:13 AM,154,0.00000,0.00000,31.3,58.5,22.5,670.23,35.7
6/7/2026,11:11:14 AM,155,0.00000,0.00000,31.6,58.5,22.5,595.58,35.7
6/7/2026,11:11:15 AM,156,0.00000,0.00000,31.6,58.4,22.4,646.36,35.7
6/7/2026,11:11:16 AM,157,0.00000,0.00000,31.3,58.4,22.5,557.5,35.7
6/7/2026,11:11:17 AM,158,0.00000,0.00000,31.5,58.4,22.5,503.12,35.7
6/7/2026,11:11:18 AM,159,0.00000,0.00000,31.6,58.4,22.5,668.62,35.7
6/7/2026,11:11:19 AM,160,0.00000,0.00000,31.6,58.4,22.5,636.86,35.7
6/7/2026,11:11:20 AM,161,0.00000,0.00000,31.4,58.4,22.5,579.84,35.7
6/7/2026,11:11:21 AM,162,0.00000,0.00000,31.6,58.4,22.5,594.48,35.8
6/7/2026,11:11:22 AM,163,0.00000,0.00000,31.6,58.4,22.5,589.2,35.8
6/7/2026,11:11:23 AM,164,0.00000,0.00000,31.4,58.4,22.5,652.76,35.8
6/7/2026,11:11:24 AM,165,0.00000,0.00000,31.5,58.4,22.5,715.37,35.8
6/7/2026,11:11:25 AM,166,0.00000,0.00000,31.6,58.4,22.5,685.92,35.8
6/7/2026,11:11:26 AM,167,0.00000,0.00000,31.5,58.4,22.5,653.94,35.8
6/7/2026,11:11:27 AM,168,0.00000,0.00000,31.5,58.4,22.5,533.09,35.8
6/7/2026,11:11:28 AM,169,0.00000,0.00000,31.6,58.3,22.5,600.42,35.8
6/7/2026,11:11:29 AM,170,0.00000,0.00000,31.6,58.4,22.5,721.12,35.8
6/7/2026,11:11:30 AM,171,0.00000,0.00000,31.6,58.4,22.5,724.26,35.8
6/7/2026,11:11:31 AM,172,0.00000,0.00000,31.7,58.5,22.5,558.51,35.9
6/7/2026,11:11:32 AM,173,0.00000,0.00000,31.6,58.6,22.6,838.67,35.9
6/7/2026,11:11:33 AM,174,0.00000,0.00000,31.8,58.6,22.6,780.89,35.9
6/7/2026,11:11:34 AM,175,0.00000,0.00000,31.7,58.4,22.5,599.58,35.9
6/7/2026,11:11:35 AM,176,0.00000,0.00000,31.7,58.4,22.5,561.61,35.9
6/7/2026,11:11:36 AM,177,0.00000,0.00000,31.7,58.4,22.5,480.24,35.9
6/7/2026,11:11:37 AM,178,0.00000,0.00000,31.7,58.6,22.6,703.26,36
6/7/2026,11:11:38 AM,179,0.00000,0.00000,32,58.7,22.6,672.7,36
6/7/2026,11:11:39 AM,180,0.00000,0.00000,31.8,58.6,22.6,575.8,36
6/7/2026,11:11:40 AM,181,0.00000,0.00000,31.8,58.5,22.6,660.73,36
6/7/2026,11:11:41 AM,182,0.00000,0.00000,31.9,58.5,22.6,615.3,36
6/7/2026,11:11:42 AM,183,0.00000,0.00000,31.9,58.6,22.6,536,36
6/7/2026,11:11:43 AM,184,0.00000,0.00000,32,58.4,22.6,443.76,36
6/7/2026,11:11:44 AM,185,0.00000,0.00000,32,58.3,22.5,606.42,36
6/7/2026,11:11:45 AM,186,0.00000,0.00000,31.9,58.2,22.5,630.44,35.9
6/7/2026,11:11:46 AM,187,0.00000,0.00000,31.8,58.1,22.5,595.45,35.9
6/7/2026,11:11:47 AM,188,0.00000,0.00000,31.9,58.1,22.5,613.26,35.9
6/7/2026,11:11:48 AM,189,0.00000,0.00000,32,58.1,22.5,619.03,35.9
6/7/2026,11:11:49 AM,190,0.00000,0.00000,32,58,22.5,615.69,35.9
6/7/2026,11:11:50 AM,191,0.00000,0.00000,32,58,22.5,336.25,35.9
6/7/2026,11:11:51 AM,192,0.00000,0.00000,31.9,58.2,22.5,604.89,36
6/7/2026,11:11:52 AM,193,0.00000,0.00000,32,58.2,22.6,607.81,36
6/7/2026,11:11:53 AM,194,0.00000,0.00000,32,58.2,22.6,626.41,36
6/7/2026,11:11:54 AM,195,0.00000,0.00000,32,58.4,22.6,595.97,36.1
6/7/2026,11:11:55 AM,196,0.00000,0.00000,31.9,58.1,22.5,623,36
6/7/2026,11:11:56 AM,197,0.00000,0.00000,32,57.9,22.5,615.14,36
6/7/2026,11:11:57 AM,198,0.00000,0.00000,31.9,58,22.5,340.7,36
6/7/2026,11:11:58 AM,199,0.00000,0.00000,31.8,58,22.5,612.55,36
6/7/2026,11:11:59 AM,200,0.00000,0.00000,31.9,58,22.5,609.73,36
6/7/2026,11:12:00 AM,201,0.00000,0.00000,32.1,58,22.5,615.78,36.1
6/7/2026,11:12:01 AM,202,0.00000,0.00000,32.2,58,22.5,590.98,36.1
6/7/2026,11:12:02 AM,203,0.00000,0.00000,32.1,58,22.5,502.08,36.1
6/7/2026,11:12:03 AM,204,0.00000,0.00000,32,58,22.5,599.8,36.1
6/7/2026,11:12:04 AM,205,0.00000,0.00000,32.2,57.9,22.5,598.34,36.1
6/7/2026,11:12:05 AM,206,0.00000,0.00000,32.2,57.8,22.5,563.98,36
6/7/2026,11:12:06 AM,207,0.00000,0.00000,32.1,57.8,22.5,635.83,36
6/7/2026,11:12:07 AM,208,0.00000,0.00000,32.3,57.6,22.5,606.66,36
6/7/2026,11:12:08 AM,209,0.00000,0.00000,32.2,57.5,22.4,591.62,36
6/7/2026,11:12:09 AM,210,0.00000,0.00000,32,57.5,22.4,607.47,36
6/7/2026,11:12:10 AM,211,0.00000,0.00000,32,57.5,22.4,594.56,36
6/7/2026,11:12:11 AM,212,0.00000,0.00000,32.1,57.4,22.4,614.44,36
6/7/2026,11:12:12 AM,213,0.00000,0.00000,32.2,57.4,22.4,514.55,36
6/7/2026,11:12:13 AM,214,0.00000,0.00000,32,57.3,22.4,639.73,36
6/7/2026,11:12:14 AM,215,0.00000,0.00000,32.2,57.3,22.4,598.36,36
6/7/2026,11:12:15 AM,216,0.00000,0.00000,32,57.4,22.4,493.39,36
6/7/2026,11:12:16 AM,217,0.00000,0.00000,32.2,57.3,22.4,606.12,36
6/7/2026,11:12:17 AM,218,0.00000,0.00000,32,57.3,22.4,601.95,36
6/7/2026,11:12:18 AM,219,0.00000,0.00000,32.1,57.3,22.4,560.76,36
6/7/2026,11:12:19 AM,220,0.00000,0.00000,32.1,57.3,22.4,629.91,36.1
6/7/2026,11:12:20 AM,221,0.00000,0.00000,32,57.3,22.4,594.34,36
6/7/2026,11:12:21 AM,222,0.00000,0.00000,32.2,57.3,22.4,566.89,36
6/7/2026,11:12:22 AM,223,0.00000,0.00000,32,57.4,22.4,617.87,36.1
6/7/2026,11:12:23 AM,224,0.00000,0.00000,32.2,57.4,22.4,632.75,36.1
6/7/2026,11:12:24 AM,225,0.00000,0.00000,31.9,57.4,22.4,630.73,36.1
6/7/2026,11:12:25 AM,226,0.00000,0.00000,32,57.4,22.4,570.17,36.1
6/7/2026,11:12:26 AM,227,0.00000,0.00000,32.3,57.4,22.5,590.7,36.1
6/7/2026,11:12:27 AM,228,0.00000,0.00000,32.3,57.4,22.5,629.72,36.1
6/7/2026,11:12:28 AM,229,0.00000,0.00000,32.3,57.5,22.5,479.42,36.1
6/7/2026,11:12:29 AM,230,0.00000,0.00000,32.2,57.6,22.5,665.19,36.2
6/7/2026,11:12:30 AM,231,0.00000,0.00000,32.3,57.8,22.6,616.8,36.2
6/7/2026,11:12:31 AM,232,0.00000,0.00000,32.2,57.8,22.6,622,36.2
6/7/2026,11:12:32 AM,233,0.00000,0.00000,32.2,57.8,22.6,657.45,36.2
6/7/2026,11:12:33 AM,234,0.00000,0.00000,32.4,57.8,22.6,627.83,36.3
6/7/2026,11:12:34 AM,235,0.00000,0.00000,32.2,57.9,22.6,631.09,36.3
6/7/2026,11:12:35 AM,236,0.00000,0.00000,32.3,57.8,22.6,374.91,36.3
6/7/2026,11:12:36 AM,237,0.00000,0.00000,32.3,57.6,22.6,627.84,36.3
6/7/2026,11:12:37 AM,238,0.00000,0.00000,32.5,57.5,22.5,369.23,36.2
6/7/2026,11:12:38 AM,239,0.00000,0.00000,32.4,57.5,22.5,408.98,36.2
6/7/2026,11:12:39 AM,240,0.00000,0.00000,32.3,57.4,22.5,345.5,36.2
6/7/2026,11:12:40 AM,241,0.00000,0.00000,32.2,57.4,22.5,381,36.2
6/7/2026,11:12:41 AM,242,0.00000,0.00000,32.6,57.5,22.5,374.03,36.2
6/7/2026,11:12:42 AM,243,0.00000,0.00000,32.4,57.4,22.5,377.56,36.2
6/7/2026,11:12:43 AM,244,0.00000,0.00000,32.3,57.4,22.5,225.07,36.3
6/7/2026,11:12:44 AM,245,0.00000,0.00000,32.3,57.4,22.5,275.31,36.3
6/7/2026,11:12:45 AM,246,0.00000,0.00000,32.5,57.5,22.6,293,36.3
6/7/2026,11:12:46 AM,247,0.00000,0.00000,32.4,57.6,22.6,294.28,36.3
6/7/2026,11:12:47 AM,248,0.00000,0.00000,32.3,57.8,22.6,269.66,36.4
6/7/2026,11:12:48 AM,249,0.00000,0.00000,32.3,57.7,22.6,317.08,36.4
6/7/2026,11:12:49 AM,250,0.00000,0.00000,32.2,57.5,22.6,299.01,36.3
6/7/2026,11:12:50 AM,251,0.00000,0.00000,32.1,57.4,22.5,262.76,36.3
6/7/2026,11:12:51 AM,252,0.00000,0.00000,32.1,57.5,22.5,333.24,36.3
6/7/2026,11:12:52 AM,253,0.00000,0.00000,32,57.6,22.6,296.01,36.3
6/7/2026,11:12:53 AM,254,0.00000,0.00000,32.2,57.5,22.6,340.04,36.3
6/7/2026,11:12:54 AM,255,0.00000,0.00000,31.9,57.2,22.5,302.59,36.2
6/7/2026,11:12:55 AM,256,0.00000,0.00000,32,57,22.4,361.05,36.2
6/7/2026,11:12:56 AM,257,0.00000,0.00000,32,57.1,22.5,333.38,36.2
6/7/2026,11:12:57 AM,258,0.00000,0.00000,32.1,57.2,22.5,349.06,36.2
6/7/2026,11:12:58 AM,259,0.00000,0.00000,31.9,57.2,22.5,332.64,36.2
6/7/2026,11:12:59 AM,260,0.00000,0.00000,31.9,57.2,22.5,307.49,36.3
6/7/2026,11:13:00 AM,261,0.00000,0.00000,31.8,57.2,22.5,303.19,36.3
6/7/2026,11:13:01 AM,262,0.00000,0.00000,31.9,57.2,22.5,674.66,36.3
6/7/2026,11:13:02 AM,263,0.00000,0.00000,31.9,57.1,22.5,533.25,36.3
6/7/2026,11:13:03 AM,264,0.00000,0.00000,32,57.1,22.5,646.62,36.2
6/7/2026,11:13:04 AM,265,0.00000,0.00000,31.9,57,22.4,629.25,36.2
6/7/2026,11:13:05 AM,266,0.00000,0.00000,32,57,22.5,644.83,36.2
6/7/2026,11:13:06 AM,267,0.00000,0.00000,31.9,57,22.5,703.31,36.3
6/7/2026,11:13:07 AM,268,0.00000,0.00000,32,57.1,22.5,704.64,36.3
6/7/2026,11:13:08 AM,269,0.00000,0.00000,32,57.1,22.5,540.64,36.3
6/7/2026,11:13:09 AM,270,0.00000,0.00000,32.2,57,22.5,671.98,36.3
6/7/2026,11:13:10 AM,271,0.00000,0.00000,32,57,22.5,637.33,36.3
6/7/2026,11:13:11 AM,272,0.00000,0.00000,32,57,22.5,468.86,36.3
6/7/2026,11:13:12 AM,273,0.00000,0.00000,31.9,57,22.5,496.97,36.3
6/7/2026,11:13:13 AM,274,0.00000,0.00000,32,57,22.5,432.7,36.4
6/7/2026,11:13:14 AM,275,0.00000,0.00000,31.9,57.1,22.5,590,36.4
6/7/2026,11:13:15 AM,276,0.00000,0.00000,32,57.2,22.6,592.8,36.4
6/7/2026,11:13:16 AM,277,0.00000,0.00000,31.9,57.3,22.6,669.25,36.4
6/7/2026,11:13:17 AM,278,0.00000,0.00000,31.9,57.4,22.6,731.59,36.5
6/7/2026,11:13:18 AM,279,0.00000,0.00000,32.1,57.4,22.6,758.12,36.5
6/7/2026,11:13:19 AM,280,0.00000,0.00000,32.2,57.5,22.6,707.45,36.5
6/7/2026,11:13:20 AM,281,0.00000,0.00000,32.1,57.7,22.7,600.34,36.6
6/7/2026,11:13:21 AM,282,0.00000,0.00000,32,57.7,22.7,730.75,36.6
6/7/2026,11:13:22 AM,283,0.00000,0.00000,32,57.9,22.8,735.47,36.7
6/7/2026,11:13:23 AM,284,0.00000,0.00000,32.3,58.2,22.9,717.78,36.8
6/7/2026,11:13:24 AM,285,0.00000,0.00000,32.2,58.2,22.9,702.08,36.8
6/7/2026,11:13:25 AM,286,0.00000,0.00000,32.2,57.9,22.8,755.2,36.7
6/7/2026,11:13:26 AM,287,0.00000,0.00000,32.2,58,22.8,692,36.7
6/7/2026,11:13:27 AM,288,0.00000,0.00000,32.3,57.8,22.8,693.62,36.7
6/7/2026,11:13:28 AM,289,0.00000,0.00000,32.2,57.8,22.8,583.42,36.7
6/7/2026,11:13:29 AM,290,0.00000,0.00000,32.3,57.5,22.7,424.39,36.6
